date,home_park_id,bias_offset,projected_total_adj,bias_source,park_blend,park_residual,park_n,global_residual,n_recent
2025-04-30,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-04-30,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-04-30,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-04-30,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-01,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-02,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-03,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-04,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-05,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-06,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-07,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-08,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-09,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-10,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-11,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-12,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-13,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-14,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-15,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-16,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-17,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-18,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-19,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-20,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,SF,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-21,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,NYY,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-22,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-23,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-24,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,ATH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,BOS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,CIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,COL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,CWS,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,MIN,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,PIT,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,STL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-25,WSH,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-26,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-27,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,DET,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,LAA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,MIL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,TB,-0.66,8.14,fallback,fallback,,0,,0
2025-05-28,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-29,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-29,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-29,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-29,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-30,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,CHC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,CLE,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,HOU,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,KC,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,LAD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,MIA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,NYM,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,PHI,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,SD,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,SEA,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,TEX,-0.66,8.14,fallback,fallback,,0,,0
2025-05-31,TOR,-0.66,8.14,fallback,fallback,,0,,0
2025-06-01,ATL,-0.66,8.14,fallback,fallback,,0,,0
2025-06-01,AZ,-0.66,8.14,fallback,fallback,,0,,0
2025-06-01,BAL,-0.66,8.14,fallback,fallback,,0,,0
2025-06-01,CHC,-0.66,8.14,fallback,fallback,,0,,0
