date,game_id,home_park_id,residual
2026-04-05,2026-04-05|PHI @ COL,COL,7.800000000000001
2026-04-05,2026-04-05|SD @ BOS,BOS,-3.5999999999999996
2026-04-05,2026-04-05|SEA @ LAA,LAA,-4.4
2026-04-05,2026-04-05|STL @ DET,DET,3.0
2026-04-05,2026-04-05|TB @ MIN,MIN,5.5
2026-04-05,2026-04-05|TOR @ CWS,CWS,7.5
2026-04-06,2026-04-06|ATL @ LAA,LAA,1.0
2026-04-06,2026-04-06|BAL @ CWS,CWS,6.4
2026-04-06,2026-04-06|CHC @ TB,TB,-1.0
2026-04-06,2026-04-06|CIN @ MIA,MIA,9.6
2026-04-06,2026-04-06|DET @ MIN,MIN,-0.09999999999999964
2026-04-06,2026-04-06|HOU @ COL,COL,-4.0
2026-04-06,2026-04-06|KC @ CLE,CLE,4.199999999999999
2026-04-06,2026-04-06|LAD @ TOR,TOR,-6.1
2026-04-06,2026-04-06|MIL @ BOS,BOS,-4.5
2026-04-06,2026-04-06|PHI @ SF,SF,0.0
2026-04-06,2026-04-06|SD @ PIT,PIT,6.0
2026-04-06,2026-04-06|SEA @ TEX,TEX,5.9
2026-04-06,2026-04-06|STL @ WSH,WSH,-4.699999999999999
2026-04-07,2026-04-07|ATH @ NYY,NYY,0.40000000000000036
2026-04-07,2026-04-07|ATL @ LAA,LAA,0.9000000000000004
2026-04-07,2026-04-07|AZ @ NYM,NYM,2.5
2026-04-07,2026-04-07|BAL @ CWS,CWS,3.4000000000000004
2026-04-07,2026-04-07|CHC @ TB,TB,-1.5
2026-04-07,2026-04-07|CIN @ MIA,MIA,-0.40000000000000036
2026-04-07,2026-04-07|DET @ MIN,MIN,2.5999999999999996
2026-04-07,2026-04-07|HOU @ COL,COL,6.1
2026-04-07,2026-04-07|KC @ CLE,CLE,7.0
2026-04-07,2026-04-07|LAD @ TOR,TOR,3.5999999999999996
2026-04-07,2026-04-07|MIL @ BOS,BOS,3.9000000000000004
2026-04-07,2026-04-07|PHI @ SF,SF,3.5999999999999996
2026-04-07,2026-04-07|SD @ PIT,PIT,0.9000000000000004
2026-04-07,2026-04-07|SEA @ TEX,TEX,4.6
2026-04-07,2026-04-07|STL @ WSH,WSH,-3.8000000000000007
2026-04-08,2026-04-08|ATH @ NYY,NYY,5.1
2026-04-08,2026-04-08|ATL @ LAA,LAA,-1.0
2026-04-08,2026-04-08|AZ @ NYM,NYM,1.6999999999999993
2026-04-08,2026-04-08|BAL @ CWS,CWS,2.1999999999999993
2026-04-08,2026-04-08|CHC @ TB,TB,1.5999999999999996
2026-04-08,2026-04-08|CIN @ MIA,MIA,0.3000000000000007
2026-04-08,2026-04-08|DET @ MIN,MIN,-3.0999999999999996
2026-04-08,2026-04-08|HOU @ COL,COL,3.9000000000000004
2026-04-08,2026-04-08|KC @ CLE,CLE,-2.8000000000000007
2026-04-08,2026-04-08|LAD @ TOR,TOR,1.4000000000000004
2026-04-08,2026-04-08|MIL @ BOS,BOS,5.1
2026-04-08,2026-04-08|PHI @ SF,SF,5.0
2026-04-08,2026-04-08|SD @ PIT,PIT,-0.9000000000000004
2026-04-08,2026-04-08|SEA @ TEX,TEX,5.4
2026-04-08,2026-04-08|STL @ WSH,WSH,3.4000000000000004
2026-04-09,2026-04-09|ATH @ NYY,NYY,8.2
2026-04-09,2026-04-09|AZ @ NYM,NYM,0.1999999999999993
2026-04-09,2026-04-09|CIN @ MIA,MIA,1.1999999999999993
2026-04-09,2026-04-09|COL @ SD,SD,-0.1999999999999993
2026-04-09,2026-04-09|CWS @ KC,KC,9.1
2026-04-09,2026-04-09|DET @ MIN,MIN,8.1
2026-04-10,2026-04-10|ATH @ NYM,NYM,4.699999999999999
2026-04-10,2026-04-10|AZ @ PHI,PHI,0.8000000000000007
2026-04-10,2026-04-10|BOS @ STL,STL,5.6
2026-04-10,2026-04-10|CLE @ ATL,ATL,-6.6
2026-04-10,2026-04-10|COL @ SD,SD,3.3000000000000007
2026-04-10,2026-04-10|CWS @ KC,KC,7.9
2026-04-10,2026-04-10|HOU @ SEA,SEA,-6.0
2026-04-10,2026-04-10|LAA @ CIN,CIN,-1.5999999999999996
2026-04-10,2026-04-10|MIA @ DET,DET,7.9
2026-04-10,2026-04-10|MIN @ TOR,TOR,-3.0999999999999996
2026-04-10,2026-04-10|NYY @ TB,TB,1.4000000000000004
2026-04-10,2026-04-10|PIT @ CHC,CHC,7.9
2026-04-10,2026-04-10|SF @ BAL,BAL,0.8000000000000007
2026-04-10,2026-04-10|TEX @ LAD,LAD,-5.1
2026-04-10,2026-04-10|WSH @ MIL,MIL,1.1999999999999993
2026-04-11,2026-04-11|ATH @ NYM,NYM,-7.4
2026-04-11,2026-04-11|AZ @ PHI,PHI,2.5999999999999996
2026-04-11,2026-04-11|BOS @ STL,STL,1.8000000000000007
2026-04-11,2026-04-11|CLE @ ATL,ATL,3.4000000000000004
2026-04-11,2026-04-11|COL @ SD,SD,-4.800000000000001
2026-04-11,2026-04-11|CWS @ KC,KC,7.199999999999999
2026-04-11,2026-04-11|HOU @ SEA,SEA,-6.300000000000001
2026-04-11,2026-04-11|LAA @ CIN,CIN,2.0999999999999996
2026-04-11,2026-04-11|MIA @ DET,DET,2.6999999999999993
2026-04-11,2026-04-11|MIN @ TOR,TOR,-1.9000000000000004
2026-04-11,2026-04-11|NYY @ TB,TB,-0.3000000000000007
2026-04-11,2026-04-11|PIT @ CHC,CHC,1.4000000000000004
2026-04-11,2026-04-11|SF @ BAL,BAL,2.0
2026-04-11,2026-04-11|TEX @ LAD,LAD,0.5999999999999996
2026-04-11,2026-04-11|WSH @ MIL,MIL,5.800000000000001
2026-04-12,2026-04-12|ATH @ NYM,NYM,8.3
2026-04-12,2026-04-12|AZ @ PHI,PHI,3.1999999999999993
2026-04-12,2026-04-12|BOS @ STL,STL,-3.0
2026-04-12,2026-04-12|CLE @ ATL,ATL,-4.6
2026-04-12,2026-04-12|COL @ SD,SD,-0.5
2026-04-12,2026-04-12|CWS @ KC,KC,-2.0999999999999996
2026-04-12,2026-04-12|HOU @ SEA,SEA,1.8000000000000007
2026-04-12,2026-04-12|LAA @ CIN,CIN,-5.4
2026-04-12,2026-04-12|MIA @ DET,DET,-1.3000000000000007
2026-04-12,2026-04-12|MIN @ TOR,TOR,-1.1999999999999993
2026-04-12,2026-04-12|NYY @ TB,TB,-1.5
2026-04-12,2026-04-12|PIT @ CHC,CHC,-3.0
2026-04-12,2026-04-12|SF @ BAL,BAL,2.9000000000000004
2026-04-12,2026-04-12|TEX @ LAD,LAD,1.8000000000000007
2026-04-12,2026-04-12|WSH @ MIL,MIL,-4.800000000000001
2026-04-13,2026-04-13|AZ @ BAL,BAL,-6.5
2026-04-13,2026-04-13|BOS @ MIN,MIN,-10.1
2026-04-13,2026-04-13|CHC @ PHI,PHI,-10.4
2026-04-13,2026-04-13|CLE @ STL,STL,-2.4000000000000004
2026-04-13,2026-04-13|HOU @ SEA,SEA,0.8000000000000007
2026-04-13,2026-04-13|LAA @ NYY,NYY,-11.5
2026-04-13,2026-04-13|MIA @ ATL,ATL,-5.0
2026-04-13,2026-04-13|NYM @ LAD,LAD,5.699999999999999
2026-04-13,2026-04-13|TEX @ ATH,ATH,-0.5999999999999996
2026-04-13,2026-04-13|WSH @ PIT,PIT,-12.1
2026-04-14,2026-04-14|AZ @ BAL,BAL,2.6999999999999993
2026-04-14,2026-04-14|BOS @ MIN,MIN,3.5999999999999996
2026-04-14,2026-04-14|CHC @ PHI,PHI,-4.699999999999999
2026-04-14,2026-04-14|CLE @ STL,STL,-1.3000000000000007
2026-04-14,2026-04-14|COL @ HOU,HOU,-2.8000000000000007
2026-04-14,2026-04-14|KC @ DET,DET,6.300000000000001
2026-04-14,2026-04-14|LAA @ NYY,NYY,1.8000000000000007
2026-04-14,2026-04-14|MIA @ ATL,ATL,-2.0
2026-04-14,2026-04-14|NYM @ LAD,LAD,4.9
2026-04-14,2026-04-14|SEA @ SD,SD,3.3000000000000007
2026-04-14,2026-04-14|SF @ CIN,CIN,7.800000000000001
2026-04-14,2026-04-14|TB @ CWS,CWS,-3.9000000000000004
2026-04-14,2026-04-14|TEX @ ATH,ATH,5.4
2026-04-14,2026-04-14|TOR @ MIL,MIL,-7.9
2026-04-14,2026-04-14|WSH @ PIT,PIT,-0.3000000000000007
2026-04-15,2026-04-15|AZ @ BAL,BAL,-3.5999999999999996
2026-04-15,2026-04-15|BOS @ MIN,MIN,-4.1
2026-04-15,2026-04-15|CHC @ PHI,PHI,-4.5
2026-04-15,2026-04-15|CLE @ STL,STL,1.1999999999999993
2026-04-15,2026-04-15|COL @ HOU,HOU,6.6
2026-04-15,2026-04-15|KC @ DET,DET,7.199999999999999
2026-04-15,2026-04-15|LAA @ NYY,NYY,0.9000000000000004
2026-04-15,2026-04-15|MIA @ ATL,ATL,0.3000000000000007
2026-04-15,2026-04-15|NYM @ LAD,LAD,-1.1999999999999993
2026-04-15,2026-04-15|SEA @ SD,SD,-3.6999999999999993
2026-04-15,2026-04-15|SF @ CIN,CIN,-0.8000000000000007
2026-04-15,2026-04-15|TB @ CWS,CWS,-1.0
2026-04-15,2026-04-15|TEX @ ATH,ATH,-2.0
2026-04-15,2026-04-15|TOR @ MIL,MIL,5.9
2026-04-15,2026-04-15|WSH @ PIT,PIT,8.2
2026-04-16,2026-04-16|BAL @ CLE,CLE,2.1999999999999993
2026-04-16,2026-04-16|COL @ HOU,HOU,3.8000000000000007
2026-04-16,2026-04-16|KC @ DET,DET,-10.2
2026-04-16,2026-04-16|LAA @ NYY,NYY,-6.9
2026-04-16,2026-04-16|SEA @ SD,SD,1.5999999999999996
2026-04-16,2026-04-16|SF @ CIN,CIN,6.199999999999999
2026-04-16,2026-04-16|TB @ CWS,CWS,0.5999999999999996
2026-04-16,2026-04-16|TEX @ ATH,ATH,-6.199999999999999
