date,game,home_team,away_team,home_sp,away_sp,home_sp_xwoba,away_sp_xwoba,blended_rl,signal,home_covers_rl,bet_win,actual_total,actual_home_win,vegas_ml_home,vegas_ml_away,vegas_total,home_score,away_score,edge,vegas_implied,season
2023-04-28,LAA @ MIL,MIL,LAA,WADE MILEY,TYLER ANDERSON,0.3192,0.3393,0.5862,,0,,3.0,1.0,-141.0,120.0,,2.0,1.0,0.0011,0.5851,2023
2023-04-28,AZ @ COL,COL,AZ,KYLE FREELAND,MERRILL KELLY,0.3644,0.3133,0.4075,,0,,10.0,0.0,,,,1.0,9.0,,,2023
2023-04-28,CIN @ OAK,OAK,CIN,DREW RUCINSKI,LUIS CESSA,0.4037,0.4326,0.6123,HOME -1.5 **,0,0.0,18.0,0.0,-105.0,-115.0,,7.0,11.0,0.1001,0.5122,2023
2023-04-28,STL @ LAD,LAD,STL,DUSTIN MAY,JACK FLAHERTY,0.2865,0.343,0.6856,HOME -1.5 **,1,1.0,10.0,1.0,-135.0,114.0,,7.0,3.0,0.1112,0.5745,2023
2023-04-29,BAL @ DET,DET,BAL,EDUARDO RODRIGUEZ,DEAN KREMER,0.3107,0.3376,0.5944,HOME -1.5 **,1,1.0,11.0,1.0,135.0,-154.0,,7.0,4.0,0.1689,0.4255,2023
2023-04-29,BAL @ DET,DET,BAL,MATTHEW BOYD,GRAYSON RODRIGUEZ,0.3157,0.3172,0.5309,HOME -1.5 **,0,0.0,10.0,0.0,135.0,-154.0,,4.0,6.0,0.1054,0.4255,2023
2023-04-29,PIT @ WSH,WSH,PIT,PATRICK CORBIN,RICH HILL,0.3728,0.3574,0.5088,,0,,9.0,0.0,,,,3.0,6.0,,,2023
2023-04-29,PIT @ WSH,WSH,PIT,CHAD KUHL,VINCE VELASQUEZ,0.4299,0.3155,0.25,,0,,17.0,0.0,,,,1.0,16.0,,,2023
2023-04-29,KC @ MIN,MIN,KC,BAILEY OBER,BRAD KELLER,0.2935,0.3628,0.7185,,0,,5.0,0.0,-238.0,200.0,,2.0,3.0,0.0144,0.7041,2023
2023-04-29,CIN @ OAK,OAK,CIN,KYLE MULLER,HUNTER GREENE,0.4009,0.303,0.2951,AWAY +1.5 **,0,1.0,5.0,0.0,129.0,-149.0,,2.0,3.0,-0.1416,0.4367,2023
2023-04-29,CLE @ BOS,BOS,CLE,BRAYAN BELLO,ZACH PLESAC,0.3161,0.3586,0.651,HOME -1.5 **,0,0.0,15.0,1.0,-120.0,100.0,,8.0,7.0,0.1055,0.5455,2023
2023-04-29,PHI @ HOU,HOU,PHI,CRISTIAN JAVIER,ZACK WHEELER,0.3255,0.2783,0.4232,AWAY +1.5 **,0,1.0,7.0,0.0,-135.0,114.0,,1.0,6.0,-0.1513,0.5745,2023
2023-04-29,SF @ SD,SD,SF,JOE MUSGROVE,SEAN MANAEA,0.2748,0.3133,0.6432,,1,,27.0,1.0,-185.0,165.0,,16.0,11.0,-0.0059,0.6491,2023
2023-04-29,NYY @ TEX,TEX,NYY,NATHAN EOVALDI,JHONY BRITO,0.3071,0.327,0.598,,1,,2.0,1.0,-159.0,140.0,,2.0,0.0,-0.0159,0.6139,2023
2023-04-29,TB @ CWS,CWS,TB,LANCE LYNN,CALVIN FAUCHER,0.336,0.3818,0.6413,HOME -1.5 **,0,0.0,15.0,0.0,120.0,-141.0,,3.0,12.0,0.1868,0.4545,2023
2023-04-29,LAA @ MIL,MIL,LAA,CORBIN BURNES,REID DETMERS,0.2869,0.3275,0.6398,HOME -1.5 *,1,1.0,12.0,1.0,-141.0,120.0,,7.0,5.0,0.0547,0.5851,2023
2023-04-29,AZ @ COL,COL,AZ,NOAH DAVIS,TOMMY HENRY,0.335,0.3206,0.4952,,0,,15.0,0.0,,,,4.0,11.0,,,2023
2023-04-29,STL @ LAD,LAD,STL,CLAYTON KERSHAW,JORDAN MONTGOMERY,0.2985,0.3081,0.5687,,0,,1.0,1.0,-149.0,129.0,,1.0,0.0,-0.0297,0.5984,2023
2023-04-30,CHC @ MIA,MIA,CHC,BRYAN HOEING,JUSTIN STEELE,0.3483,0.2908,0.3977,,0,,7.0,1.0,154.0,-175.0,,4.0,3.0,0.004,0.3937,2023
2023-04-30,CLE @ BOS,BOS,CLE,CHRIS SALE,LOGAN ALLEN,0.296,0.3249,0.6129,HOME -1.5 *,1,1.0,8.0,1.0,-125.0,104.0,,7.0,1.0,0.0573,0.5556,2023
2023-04-30,PIT @ WSH,WSH,PIT,JOSIAH GRAY,JOHAN OVIEDO,0.3421,0.3296,0.5013,HOME -1.5 *,1,1.0,9.0,1.0,140.0,-159.0,,7.0,2.0,0.0847,0.4167,2023
2023-04-30,SEA @ TOR,TOR,SEA,CHRIS BASSITT,MARCO GONZALES,0.3102,0.3492,0.6332,,0,,18.0,0.0,-208.0,175.0,,8.0,10.0,-0.0421,0.6753,2023
2023-04-30,BAL @ DET,DET,BAL,SPENCER TURNBULL,KYLE BRADISH,0.3718,0.3002,0.3586,AWAY +1.5 *,0,1.0,8.0,0.0,129.0,-149.0,,3.0,5.0,-0.078,0.4367,2023
2023-04-30,KC @ MIN,MIN,KC,SONNY GRAY,BRADY SINGER,0.2977,0.3394,0.6499,,1,,12.0,1.0,-222.0,179.0,,8.0,4.0,-0.0395,0.6894,2023
2023-04-30,TB @ CWS,CWS,TB,MIKE CLEVINGER,DREW RASMUSSEN,0.3128,0.2649,0.407,,1,,21.0,1.0,170.0,-200.0,,12.0,9.0,0.0366,0.3704,2023
2023-04-30,LAA @ MIL,MIL,LAA,COLIN REA,JOSE SUAREZ,0.3233,0.369,0.6523,HOME -1.5 *,0,0.0,3.0,0.0,-125.0,104.0,,0.0,3.0,0.0967,0.5556,2023
2023-04-30,NYY @ TEX,TEX,NYY,MARTIN PEREZ,NESTOR CORTES,0.3363,0.298,0.4392,AWAY +1.5 *,1,0.0,17.0,1.0,100.0,-120.0,,15.0,2.0,-0.0608,0.5,2023
2023-04-30,AZ @ COL,COL,AZ,AUSTIN GOMBER,RYNE NELSON,0.3626,0.3489,0.5008,,1,,16.0,1.0,,,,12.0,4.0,,,2023
2023-04-30,SF @ SD,SD,SF,YU DARVISH,ALEX COBB,0.3018,0.333,0.6221,,1,,10.0,1.0,-149.0,129.0,,6.0,4.0,0.0237,0.5984,2023
2023-04-30,CIN @ OAK,OAK,CIN,KEN WALDICHUK,NICK LODOLO,0.3318,0.3369,0.5526,HOME -1.5 **,0,0.0,9.0,1.0,129.0,-149.0,,5.0,4.0,0.1159,0.4367,2023
2023-04-30,STL @ LAD,LAD,STL,NOAH SYNDERGAARD,JAKE WOODFORD,0.381,0.3924,0.573,,1,,9.0,1.0,-145.0,125.0,,6.0,3.0,-0.0189,0.5918,2023
2023-04-30,PHI @ HOU,HOU,PHI,JOSE URQUIDY,BAILEY FALTER,0.332,0.339,0.5645,AWAY +1.5 *,0,1.0,7.0,1.0,-164.0,145.0,,4.0,3.0,-0.0567,0.6212,2023
2023-05-01,ATL @ NYM,NYM,ATL,DENYI REYES,SPENCER STRIDER,0.3472,0.2732,0.3381,,0,,17.0,0.0,,,,8.0,9.0,,,2023
2023-05-01,ATL @ NYM,NYM,ATL,TYLOR MEGILL,CHARLIE MORTON,0.3648,0.3303,0.4366,,1,,8.0,1.0,,,,5.0,3.0,,,2023
2023-05-01,CHC @ WSH,WSH,CHC,MACKENZIE GORE,DREW SMYLY,0.3472,0.3132,0.4464,,0,,6.0,0.0,114.0,-135.0,,1.0,5.0,-0.0209,0.4673,2023
2023-05-01,CLE @ NYY,NYY,CLE,DOMINGO GERMAN,CAL QUANTRILL,0.3196,0.3644,0.6568,HOME -1.5 **,0,0.0,5.0,0.0,-125.0,104.0,,2.0,3.0,0.1013,0.5556,2023
2023-05-01,TOR @ BOS,BOS,TOR,COREY KLUBER,JOSE BERRIOS,0.3753,0.3265,0.4147,,0,,11.0,1.0,140.0,-159.0,,6.0,5.0,-0.002,0.4167,2023
2023-05-01,SF @ HOU,HOU,SF,LUIS GARCIA,ROSS STRIPLING,0.3137,0.3565,0.6522,,1,,10.0,1.0,-200.0,170.0,,7.0,3.0,-0.0145,0.6667,2023
2023-05-01,CIN @ SD,SD,CIN,BLAKE SNELL,LUKE WEAVER,0.3005,0.3581,0.6899,,1,,11.0,1.0,-222.0,179.0,,8.0,3.0,0.0005,0.6894,2023
2023-05-01,PHI @ LAD,LAD,PHI,TONY GONSOLIN,TAIJUAN WALKER,0.3651,0.3226,0.4415,AWAY +1.5 **,1,0.0,17.0,1.0,-175.0,154.0,,13.0,4.0,-0.1948,0.6364,2023
2023-05-02,PIT @ TB,TB,PIT,JAVY GUERRA,ROANSY CONTRERAS,0.3989,0.3536,0.4286,AWAY +1.5 **,1,0.0,5.0,1.0,-164.0,145.0,,4.0,1.0,-0.1926,0.6212,2023
2023-05-02,ATL @ MIA,MIA,ATL,SANDY ALCANTARA,BRYCE ELDER,0.319,0.3269,0.5365,,0,,6.0,0.0,-125.0,104.0,,0.0,6.0,-0.0191,0.5556,2023
2023-05-02,CHC @ WSH,WSH,CHC,TREVOR WILLIAMS,HAYDEN WESNESKI,0.358,0.3461,0.5005,,1,,5.0,1.0,120.0,-141.0,,4.0,1.0,0.046,0.4545,2023
2023-05-02,CLE @ NYY,NYY,CLE,GERRIT COLE,TANNER BIBEE,0.2883,0.2983,0.5698,AWAY +1.5 *,1,0.0,6.0,1.0,-164.0,145.0,,4.0,2.0,-0.0514,0.6212,2023
2023-05-02,TOR @ BOS,BOS,TOR,TANNER HOUCK,YUSEI KIKUCHI,0.3148,0.3184,0.5413,HOME -1.5 *,0,0.0,13.0,1.0,120.0,-141.0,,7.0,6.0,0.0868,0.4545,2023
2023-05-02,MIN @ CWS,CWS,MIN,MICHAEL KOPECH,JOE RYAN,0.3628,0.2921,0.3464,AWAY +1.5 *,0,1.0,5.0,1.0,150.0,-169.0,,3.0,2.0,-0.0536,0.4,2023
2023-05-02,BAL @ KC,KC,BAL,RYAN YARBROUGH,TYLER WELLS,0.3222,0.3064,0.4922,HOME -1.5 **,0,0.0,18.0,0.0,160.0,-179.0,,7.0,11.0,0.1076,0.3846,2023
2023-05-02,LAA @ STL,STL,LAA,STEVEN MATZ,PATRICK SANDOVAL,0.3059,0.3314,0.608,,0,,6.0,0.0,-145.0,125.0,,1.0,5.0,0.0162,0.5918,2023
2023-05-02,AZ @ TEX,TEX,AZ,JON GRAY,ZAC GALLEN,0.3253,0.3152,0.5278,,1,,10.0,1.0,,,,6.0,4.0,,,2023
2023-05-02,SF @ HOU,HOU,SF,HUNTER BROWN,ANTHONY DESCLAFANI,0.3178,0.3476,0.6198,,0,,2.0,0.0,-185.0,165.0,,0.0,2.0,-0.0294,0.6491,2023
2023-05-02,MIL @ COL,COL,MIL,RYAN FELTNER,FREDDY PERALTA,0.332,0.2841,0.4199,,0,,5.0,1.0,145.0,-164.0,,3.0,2.0,0.0117,0.4082,2023
2023-05-02,CIN @ SD,SD,CIN,MICHAEL WACHA,GRAHAM ASHCRAFT,0.3189,0.3393,0.5988,AWAY +1.5 *,0,1.0,3.0,0.0,-185.0,165.0,,1.0,2.0,-0.0503,0.6491,2023
2023-05-02,SEA @ OAK,OAK,SEA,MASON MILLER,BRYCE MILLER,0.279,0.3366,0.6841,HOME -1.5 **,0,0.0,3.0,0.0,114.0,-135.0,,1.0,2.0,0.2168,0.4673,2023
2023-05-02,PHI @ LAD,LAD,PHI,JULIO URIAS,MATT STRAHM,0.3154,0.2776,0.4522,AWAY +1.5 **,1,0.0,14.0,1.0,-149.0,129.0,,13.0,1.0,-0.1462,0.5984,2023
2023-05-03,NYM @ DET,DET,NYM,JOEY WENTZ,JOEY LUCCHESI,0.362,0.3521,0.5188,HOME -1.5 **,0,0.0,11.0,1.0,175.0,-208.0,,6.0,5.0,0.1552,0.3636,2023
2023-05-03,NYM @ DET,DET,NYM,MICHAEL LORENZEN,MAX SCHERZER,0.3252,0.2833,0.4269,HOME -1.5 *,1,1.0,9.0,1.0,175.0,-208.0,,8.0,1.0,0.0633,0.3636,2023
2023-05-03,AZ @ TEX,TEX,AZ,ANDREW HEANEY,BRANDON PFAADT,0.3267,0.3259,0.5471,,0,,19.0,0.0,,,,7.0,12.0,,,2023
2023-05-03,SF @ HOU,HOU,SF,FRAMBER VALDEZ,LOGAN WEBB,0.3194,0.2956,0.4957,AWAY +1.5 *,0,1.0,6.0,0.0,-145.0,125.0,,2.0,4.0,-0.0961,0.5918,2023
2023-05-03,CIN @ SD,SD,CIN,SETH LUGO,LUIS CESSA,0.323,0.4326,0.75,,1,,8.0,1.0,-250.0,210.0,,7.0,1.0,0.0357,0.7143,2023
2023-05-03,PHI @ LAD,LAD,PHI,GAVIN STONE,AARON NOLA,0.3764,0.2968,0.3487,AWAY +1.5 **,1,0.0,16.0,1.0,-120.0,100.0,,10.0,6.0,-0.1968,0.5455,2023
2023-05-03,PIT @ TB,TB,PIT,SHANE MCCLANAHAN,MITCH KELLER,0.3124,0.3151,0.5591,AWAY +1.5 **,1,0.0,9.0,1.0,-208.0,175.0,,8.0,1.0,-0.1162,0.6753,2023
2023-05-03,ATL @ MIA,MIA,ATL,BRAXTON GARRETT,KYLE WRIGHT,0.3282,0.3513,0.5667,HOME -1.5 **,0,0.0,20.0,0.0,120.0,-141.0,,6.0,14.0,0.1121,0.4545,2023
2023-05-03,CHC @ WSH,WSH,CHC,JAKE IRVIN,MARCUS STROMAN,0.3444,0.3185,0.4656,HOME -1.5 *,0,0.0,3.0,1.0,165.0,-185.0,,2.0,1.0,0.0882,0.3774,2023
2023-05-03,CLE @ NYY,NYY,CLE,CLARKE SCHMIDT,SHANE BIEBER,0.3197,0.3377,0.5895,HOME -1.5 *,0,0.0,7.0,1.0,100.0,-120.0,,4.0,3.0,0.0895,0.5,2023
2023-05-03,TOR @ BOS,BOS,TOR,NICK PIVETTA,ALEK MANOAH,0.309,0.3732,0.697,HOME -1.5 **,1,1.0,11.0,1.0,125.0,-145.0,,8.0,3.0,0.2526,0.4444,2023
2023-05-03,MIN @ CWS,CWS,MIN,DYLAN CEASE,LOUIS VARLAND,0.314,0.3305,0.5645,,1,,10.0,1.0,-125.0,104.0,,6.0,4.0,0.009,0.5556,2023
2023-05-03,BAL @ KC,KC,BAL,ZACK GREINKE,KYLE GIBSON,0.3445,0.3331,0.5139,HOME -1.5 *,1,1.0,6.0,1.0,129.0,-149.0,,6.0,0.0,0.0772,0.4367,2023
2023-05-03,LAA @ STL,STL,LAA,MILES MIKOLAS,SHOHEI OHTANI,0.3552,0.2999,0.4114,AWAY +1.5 *,0,1.0,10.0,0.0,104.0,-125.0,,4.0,6.0,-0.0788,0.4902,2023
2023-05-03,MIL @ COL,COL,MIL,KYLE FREELAND,ERIC LAUER,0.3644,0.4046,0.6312,HOME -1.5 **,1,1.0,8.0,1.0,-105.0,-115.0,,7.0,1.0,0.119,0.5122,2023
2023-05-03,SEA @ OAK,OAK,SEA,JP SEARS,LOGAN GILBERT,0.3323,0.2954,0.4478,HOME -1.5 *,0,0.0,9.0,0.0,165.0,-185.0,,2.0,7.0,0.0705,0.3774,2023
2023-05-04,CHC @ WSH,WSH,CHC,PATRICK CORBIN,JAMESON TAILLON,0.3728,0.3327,0.4273,,0,,7.0,1.0,154.0,-175.0,,4.0,3.0,0.0336,0.3937,2023
2023-05-04,NYM @ DET,DET,NYM,EDUARDO RODRIGUEZ,JUSTIN VERLANDER,0.3107,0.2949,0.4968,HOME -1.5 *,1,1.0,2.0,1.0,145.0,-164.0,,2.0,0.0,0.0887,0.4082,2023
2023-05-04,PIT @ TB,TB,PIT,ZACH EFLIN,VINCE VELASQUEZ,0.2706,0.3155,0.6541,,0,,5.0,1.0,-185.0,165.0,,3.0,2.0,0.0049,0.6491,2023
2023-05-04,LAA @ STL,STL,LAA,JACK FLAHERTY,GRIFFIN CANNING,0.343,0.3084,0.463,AWAY +1.5 **,0,1.0,18.0,0.0,-175.0,154.0,,7.0,11.0,-0.1733,0.6364,2023
2023-05-04,BAL @ KC,KC,BAL,JORDAN LYLES,GRAYSON RODRIGUEZ,0.3386,0.3172,0.4889,HOME -1.5 **,0,0.0,23.0,0.0,165.0,-185.0,,10.0,13.0,0.1115,0.3774,2023
2023-05-04,MIN @ CWS,CWS,MIN,LUCAS GIOLITO,PABLO LOPEZ,0.3292,0.2697,0.3746,AWAY +1.5 *,0,1.0,10.0,0.0,125.0,-145.0,,3.0,7.0,-0.0699,0.4444,2023
2023-05-04,MIL @ COL,COL,MIL,CONNOR SEABOLD,WADE MILEY,0.346,0.3192,0.4648,,1,,15.0,1.0,129.0,-149.0,,9.0,6.0,0.0281,0.4367,2023
2023-05-04,SEA @ OAK,OAK,SEA,DREW RUCINSKI,GEORGE KIRBY,0.4037,0.3047,0.2926,,0,,8.0,0.0,210.0,-250.0,,3.0,5.0,-0.03,0.3226,2023
2023-05-04,ATL @ MIA,MIA,ATL,JESUS LUZARDO,DYLAN DODD,0.3075,0.4236,0.75,HOME -1.5 **,0,0.0,9.0,0.0,-115.0,-105.0,,3.0,6.0,0.2151,0.5349,2023
2023-05-04,TOR @ BOS,BOS,TOR,BRAYAN BELLO,KEVIN GAUSMAN,0.3161,0.3033,0.5045,HOME -1.5 **,1,1.0,16.0,1.0,175.0,-208.0,,11.0,5.0,0.1409,0.3636,2023
2023-05-05,MIA @ CHC,CHC,MIA,JUSTIN STEELE,EDWARD CABRERA,0.2908,0.3006,0.563,,1,,5.0,1.0,,,,4.0,1.0,,,2023
2023-05-05,TOR @ PIT,PIT,TOR,RICH HILL,CHRIS BASSITT,0.3574,0.3102,0.4233,,0,,4.0,0.0,,,,0.0,4.0,,,2023
2023-05-05,CWS @ CIN,CIN,CWS,HUNTER GREENE,LANCE LYNN,0.303,0.336,0.6303,,0,,9.0,0.0,,,,4.0,5.0,,,2023
2023-05-05,NYY @ TB,TB,NYY,YONNY CHIRINOS,JHONY BRITO,0.3732,0.327,0.4259,,0,,9.0,1.0,,,,5.0,4.0,,,2023
2023-05-05,BOS @ PHI,PHI,BOS,ZACK WHEELER,CHRIS SALE,0.2783,0.296,0.586,,0,,8.0,0.0,,,,3.0,5.0,,,2023
2023-05-05,MIN @ CLE,CLE,MIN,PEYTON BATTENFIELD,BAILEY OBER,0.3753,0.2935,0.3262,,0,,2.0,0.0,,,,0.0,2.0,,,2023
2023-05-05,BAL @ ATL,ATL,BAL,MAX FRIED,DEAN KREMER,0.2579,0.3376,0.75,,0,,13.0,0.0,,,,4.0,9.0,,,2023
2023-05-05,OAK @ KC,KC,OAK,BRAD KELLER,KYLE MULLER,0.3628,0.4009,0.6354,,0,,20.0,0.0,,,,8.0,12.0,,,2023
2023-05-05,DET @ STL,STL,DET,JORDAN MONTGOMERY,MATTHEW BOYD,0.3081,0.3157,0.5611,,0,,9.0,0.0,,,,4.0,5.0,,,2023
2023-05-05,TEX @ LAA,LAA,TEX,TYLER ANDERSON,DANE DUNNING,0.3393,0.3253,0.4956,,0,,9.0,1.0,,,,5.0,4.0,,,2023
2023-05-05,WSH @ AZ,AZ,WSH,MERRILL KELLY,JOSIAH GRAY,0.3133,0.3421,0.6151,,1,,4.0,1.0,,,,3.0,1.0,,,2023
2023-05-05,LAD @ SD,SD,LAD,YU DARVISH,CLAYTON KERSHAW,0.3018,0.2985,0.5267,,1,,7.0,1.0,,,,5.0,2.0,,,2023
2023-05-05,HOU @ SEA,SEA,HOU,LUIS CASTILLO,CRISTIAN JAVIER,0.3023,0.3255,0.5954,,0,,10.0,0.0,,,,4.0,6.0,,,2023
2023-05-05,MIL @ SF,SF,MIL,SEAN MANAEA,CORBIN BURNES,0.3133,0.2869,0.4777,,1,,10.0,1.0,,,,6.0,4.0,,,2023
2023-05-06,DET @ STL,STL,DET,ADAM WAINWRIGHT,SPENCER TURNBULL,0.3995,0.3718,0.4833,,0,,11.0,0.0,,,,5.0,6.0,,,2023
2023-05-06,MIA @ CHC,CHC,MIA,DREW SMYLY,MATT BARNES,0.3132,0.3315,0.5845,,1,,6.0,1.0,,,,4.0,2.0,,,2023
2023-05-06,COL @ NYM,NYM,COL,TYLOR MEGILL,AUSTIN GOMBER,0.3648,0.3626,0.5384,,0,,7.0,0.0,,,,2.0,5.0,,,2023
2023-05-06,NYY @ TB,TB,NYY,DREW RASMUSSEN,DOMINGO GERMAN,0.2649,0.3196,0.678,,0,,5.0,0.0,,,,2.0,3.0,,,2023
2023-05-06,MIN @ CLE,CLE,MIN,LOGAN ALLEN,SONNY GRAY,0.3249,0.2977,0.4702,,0,,7.0,1.0,,,,4.0,3.0,,,2023
2023-05-06,TOR @ PIT,PIT,TOR,JOHAN OVIEDO,JOSE BERRIOS,0.3296,0.3265,0.5284,,0,,10.0,0.0,,,,2.0,8.0,,,2023
2023-05-06,CWS @ CIN,CIN,CWS,NICK LODOLO,MIKE CLEVINGER,0.3369,0.3128,0.4869,,1,,8.0,1.0,,,,5.0,3.0,,,2023
2023-05-06,OAK @ KC,KC,OAK,BRADY SINGER,KEN WALDICHUK,0.3394,0.3318,0.521,,0,,9.0,0.0,,,,4.0,5.0,,,2023
2023-05-06,BOS @ PHI,PHI,BOS,BAILEY FALTER,COREY KLUBER,0.339,0.3753,0.6391,,0,,11.0,0.0,,,,4.0,7.0,,,2023
2023-05-06,BAL @ ATL,ATL,BAL,SPENCER STRIDER,KYLE BRADISH,0.2732,0.3002,0.6307,,0,,9.0,1.0,,,,5.0,4.0,,,2023
2023-05-06,MIL @ SF,SF,MIL,ALEX COBB,COLIN REA,0.333,0.3233,0.5206,,1,,5.0,1.0,,,,4.0,1.0,,,2023
2023-05-06,WSH @ AZ,AZ,WSH,TOMMY HENRY,MACKENZIE GORE,0.3206,0.3472,0.6095,,0,,15.0,1.0,,,,8.0,7.0,,,2023
2023-05-06,LAD @ SD,SD,LAD,BLAKE SNELL,DUSTIN MAY,0.3005,0.2865,0.4999,,0,,3.0,0.0,,,,1.0,2.0,,,2023
2023-05-06,TEX @ LAA,LAA,TEX,REID DETMERS,NATHAN EOVALDI,0.3275,0.3071,0.4796,,0,,11.0,0.0,,,,1.0,10.0,,,2023
2023-05-06,HOU @ SEA,SEA,HOU,MARCO GONZALES,J.P. FRANCE,0.3492,0.3397,0.5079,,1,,12.0,1.0,,,,7.0,5.0,,,2023
2023-05-07,BAL @ ATL,ATL,BAL,BRYCE ELDER,TYLER WELLS,0.3269,0.3064,0.512,,0,,5.0,1.0,,,,3.0,2.0,,,2023
2023-05-07,TOR @ PIT,PIT,TOR,ROANSY CONTRERAS,YUSEI KIKUCHI,0.3536,0.3184,0.4377,,0,,11.0,0.0,,,,1.0,10.0,,,2023
2023-05-07,BOS @ PHI,PHI,BOS,TAIJUAN WALKER,TANNER HOUCK,0.3226,0.3148,0.5244,,1,,7.0,1.0,,,,6.0,1.0,,,2023
2023-05-07,COL @ NYM,NYM,COL,JOEY LUCCHESI,RYAN FELTNER,0.3521,0.332,0.5066,,0,,19.0,0.0,,,,6.0,13.0,,,2023
2023-05-07,MIN @ CLE,CLE,MIN,CAL QUANTRILL,JOE RYAN,0.3644,0.2921,0.3496,,1,,2.0,1.0,,,,2.0,0.0,,,2023
2023-05-07,NYY @ TB,TB,NYY,JAVY GUERRA,GERRIT COLE,0.3989,0.2883,0.2648,,0,,15.0,1.0,,,,8.0,7.0,,,2023
2023-05-07,OAK @ KC,KC,OAK,RYAN YARBROUGH,MASON MILLER,0.3222,0.279,0.4319,,1,,6.0,1.0,,,,5.0,1.0,,,2023
2023-05-07,DET @ STL,STL,DET,STEVEN MATZ,ALEX FAEDO,0.3059,0.3029,0.5376,,1,,18.0,1.0,,,,12.0,6.0,,,2023
2023-05-07,MIA @ CHC,CHC,MIA,HAYDEN WESNESKI,SANDY ALCANTARA,0.3461,0.319,0.4771,,0,,9.0,0.0,,,,4.0,5.0,,,2023
2023-05-07,MIL @ SF,SF,MIL,ROSS STRIPLING,ADRIAN HOUSER,0.3565,0.3164,0.4446,,0,,10.0,0.0,,,,3.0,7.0,,,2023
2023-05-07,TEX @ LAA,LAA,TEX,JOSE SUAREZ,MARTIN PEREZ,0.369,0.3363,0.4512,,0,,24.0,0.0,,,,8.0,16.0,,,2023
2023-05-07,WSH @ AZ,AZ,WSH,RYNE NELSON,TREVOR WILLIAMS,0.3489,0.358,0.5659,,0,,17.0,0.0,,,,8.0,9.0,,,2023
2023-05-07,HOU @ SEA,SEA,HOU,BRYCE MILLER,BRANDON BIELAK,0.3366,0.3528,0.5779,,1,,4.0,1.0,,,,3.0,1.0,,,2023
2023-05-07,CWS @ CIN,CIN,CWS,GRAHAM ASHCRAFT,MICHAEL KOPECH,0.3393,0.3628,0.6065,,0,,21.0,0.0,,,,4.0,17.0,,,2023
2023-05-07,LAD @ SD,SD,LAD,JOE MUSGROVE,JULIO URIAS,0.2748,0.3154,0.6365,,0,,7.0,0.0,,,,2.0,5.0,,,2023
2023-05-08,DET @ CLE,CLE,DET,TANNER BIBEE,JOEY WENTZ,0.2983,0.362,0.6998,,0,,8.0,0.0,,,,2.0,6.0,,,2023
2023-05-08,COL @ PIT,PIT,COL,MITCH KELLER,KYLE FREELAND,0.3151,0.3644,0.6578,,1,,2.0,1.0,,,,2.0,0.0,,,2023
2023-05-08,TB @ BAL,BAL,TB,KYLE GIBSON,SHANE MCCLANAHAN,0.3331,0.3124,0.4945,,0,,3.0,0.0,,,,0.0,3.0,,,2023
2023-05-08,OAK @ NYY,NYY,OAK,NESTOR CORTES,JP SEARS,0.298,0.3323,0.6257,,1,,9.0,1.0,,,,7.0,2.0,,,2023
2023-05-08,STL @ CHC,CHC,STL,MARCUS STROMAN,MILES MIKOLAS,0.3185,0.3552,0.6263,,0,,4.0,0.0,,,,1.0,3.0,,,2023
2023-05-08,CWS @ KC,KC,CWS,ZACK GREINKE,DYLAN CEASE,0.3445,0.314,0.475,,1,,17.0,1.0,,,,12.0,5.0,,,2023
2023-05-08,LAD @ MIL,MIL,LAD,FREDDY PERALTA,TONY GONSOLIN,0.2841,0.3651,0.7254,,1,,12.0,1.0,,,,9.0,3.0,,,2023
2023-05-08,HOU @ LAA,LAA,HOU,PATRICK SANDOVAL,HUNTER BROWN,0.3314,0.3178,0.4928,,1,,10.0,1.0,,,,6.0,4.0,,,2023
2023-05-08,TEX @ SEA,SEA,TEX,LOGAN GILBERT,JON GRAY,0.2954,0.3253,0.6089,,0,,3.0,0.0,,,,1.0,2.0,,,2023
2023-05-08,MIA @ AZ,AZ,MIA,ZAC GALLEN,BRAXTON GARRETT,0.3152,0.3282,0.5746,,1,,7.0,1.0,,,,5.0,2.0,,,2023
2023-05-08,WSH @ SF,SF,WSH,ANTHONY DESCLAFANI,JAKE IRVIN,0.3476,0.3444,0.5394,,0,,6.0,0.0,,,,1.0,5.0,,,2023
2023-05-09,DET @ CLE,CLE,DET,SHANE BIEBER,MICHAEL LORENZEN,0.3377,0.3252,0.5093,AWAY +1.5 **,1,0.0,2.0,1.0,-200.0,170.0,,2.0,0.0,-0.1574,0.6667,2023
2023-05-09,COL @ PIT,PIT,COL,LUIS ORTIZ,CONNOR SEABOLD,0.3884,0.346,0.4391,AWAY +1.5 **,0,1.0,11.0,0.0,-169.0,150.0,,1.0,10.0,-0.1892,0.6283,2023
2023-05-09,TB @ BAL,BAL,TB,GRAYSON RODRIGUEZ,ZACH EFLIN,0.3172,0.2706,0.4192,,1,,6.0,1.0,114.0,-135.0,,4.0,2.0,-0.0481,0.4673,2023
2023-05-09,NYM @ CIN,CIN,NYM,LUKE WEAVER,DAVID PETERSON,0.3581,0.3391,0.487,HOME -1.5 *,0,0.0,13.0,1.0,140.0,-159.0,,7.0,6.0,0.0703,0.4167,2023
