date,game,home_team,away_team,home_sp,away_sp,home_sp_xwoba,away_sp_xwoba,blended_rl,signal,home_covers_rl,bet_win,actual_total,actual_home_win,vegas_ml_home,vegas_ml_away,vegas_total,home_score,away_score,edge,vegas_implied,season
2024-06-15,CLE @ TOR,TOR,CLE,TREVOR RICHARDS,CARLOS CARRASCO,0.3014,0.3347,0.6319,HOME -1.5 *,1.0,1.0,5.0,1.0,-125.0,104.0,,5.0,0.0,0.0764,0.5556,2024
2024-06-15,TEX @ SEA,SEA,TEX,GEORGE KIRBY,NATHAN EOVALDI,0.2897,0.3089,0.5907,,1.0,,12.0,1.0,-125.0,104.0,,7.0,5.0,0.0352,0.5556,2024
2024-06-15,LAA @ SF,SF,LAA,KEATON WINN,PATRICK SANDOVAL,0.3613,0.3248,0.4561,AWAY +1.5 **,0.0,1.0,7.0,0.0,-149.0,125.0,,3.0,4.0,-0.1423,0.5984,2024
2024-06-15,SD @ NYM,NYM,SD,JOSE QUINTANA,ADAM MAZUR,0.3302,0.3659,0.6322,HOME -1.5 *,1.0,1.0,6.0,1.0,-135.0,114.0,,5.0,1.0,0.0577,0.5745,2024
2024-06-15,CIN @ MIL,MIL,CIN,JARED KOENIG,ANDREW ABBOTT,0.2977,0.3118,0.5771,,1.0,,4.0,1.0,-135.0,114.0,,3.0,1.0,0.0027,0.5745,2024
2024-06-15,KC @ LAD,LAD,KC,YOSHINOBU YAMAMOTO,SETH LUGO,0.2919,0.3043,0.5767,AWAY +1.5 **,0.0,1.0,9.0,0.0,-244.0,200.0,,2.0,7.0,-0.1326,0.7093,2024
2024-06-15,DET @ HOU,HOU,DET,SPENCER ARRIGHETTI,JACK FLAHERTY,0.3142,0.2958,0.5028,,0.0,,18.0,0.0,-120.0,100.0,,5.0,13.0,-0.0426,0.5455,2024
2024-06-15,PIT @ COL,COL,PIT,TY BLACH,JARED JONES,0.4022,0.3122,0.3127,AWAY +1.5 **,1.0,0.0,20.0,1.0,140.0,-164.0,,16.0,4.0,-0.104,0.4167,2024
2024-06-15,STL @ CHC,CHC,STL,SHOTA IMANAGA,ANDRE PALLANTE,0.2885,0.2932,0.5617,AWAY +1.5 *,1.0,0.0,6.0,1.0,-179.0,150.0,,5.0,1.0,-0.0799,0.6416,2024
2024-06-15,NYY @ BOS,BOS,NYY,COOPER CRISWELL,CARLOS RODON,0.3242,0.316,0.4996,HOME -1.5 *,1.0,1.0,12.0,1.0,150.0,-179.0,,8.0,4.0,0.0996,0.4,2024
2024-06-15,PHI @ BAL,BAL,PHI,GRAYSON RODRIGUEZ,TAIJUAN WALKER,0.3031,0.3975,0.75,HOME -1.5 *,1.0,1.0,8.0,1.0,-189.0,160.0,,6.0,2.0,0.096,0.654,2024
2024-06-15,TB @ ATL,ATL,TB,CHARLIE MORTON,RYAN PEPIOT,0.3313,0.2979,0.4687,AWAY +1.5 *,1.0,0.0,11.0,1.0,-130.0,110.0,,9.0,2.0,-0.0965,0.5652,2024
2024-06-15,CWS @ AZ,AZ,CWS,SCOTT MCGOUGH,ERICK FEDDE,0.3704,0.3089,0.4071,,0.0,,11.0,0.0,,,,2.0,9.0,,,2024
2024-06-16,MIA @ WSH,WSH,MIA,MITCHELL PARKER,JESUS LUZARDO,0.3257,0.3306,0.561,,1.0,,4.0,1.0,-120.0,100.0,,3.0,1.0,0.0156,0.5455,2024
2024-06-16,CLE @ TOR,TOR,CLE,JOSE BERRIOS,BEN LIVELY,0.3362,0.3144,0.4945,AWAY +1.5 *,0.0,1.0,13.0,1.0,-120.0,100.0,,7.0,6.0,-0.051,0.5455,2024
2024-06-16,TEX @ SEA,SEA,TEX,LOGAN GILBERT,DANE DUNNING,0.2763,0.3489,0.7242,HOME -1.5 **,1.0,1.0,5.0,1.0,-141.0,120.0,,5.0,0.0,0.1391,0.5851,2024
2024-06-16,LAA @ SF,SF,LAA,ERIK MILLER,BEN JOYCE,0.2797,0.2837,0.5502,AWAY +1.5 *,1.0,0.0,19.0,1.0,-164.0,140.0,,13.0,6.0,-0.071,0.6212,2024
2024-06-16,SD @ NYM,NYM,SD,TYLOR MEGILL,DYLAN CEASE,0.318,0.2863,0.4536,,1.0,,17.0,1.0,125.0,-149.0,,11.0,6.0,0.0091,0.4444,2024
2024-06-16,ATH @ MIN,MIN,ATH,CHRIS PADDACK,JOEY ESTES,0.3423,0.3279,0.5092,,0.0,,15.0,1.0,,,,8.0,7.0,,,2024
2024-06-16,ATH @ MIN,MIN,ATH,BAILEY OBER,JP SEARS,0.2841,0.3277,0.6509,,1.0,,8.0,1.0,,,,6.0,2.0,,,2024
2024-06-16,CIN @ MIL,MIL,CIN,COLIN REA,FRANKIE MONTAS,0.3423,0.3362,0.5309,AWAY +1.5 *,0.0,1.0,9.0,1.0,-149.0,125.0,,5.0,4.0,-0.0675,0.5984,2024
2024-06-16,KC @ LAD,LAD,KC,TYLER GLASNOW,BRADY SINGER,0.2573,0.3359,0.7424,,1.0,,3.0,1.0,-270.0,220.0,,3.0,0.0,0.0126,0.7297,2024
2024-06-16,DET @ HOU,HOU,DET,RONEL BLANCO,KENTA MAEDA,0.3111,0.3255,0.5848,,1.0,,5.0,1.0,-164.0,140.0,,4.0,1.0,-0.0364,0.6212,2024
2024-06-16,PIT @ COL,COL,PIT,DAKOTA HUDSON,JOSH FLEMING,0.3737,0.3244,0.4111,AWAY +1.5 **,0.0,1.0,10.0,0.0,-105.0,-115.0,,2.0,8.0,-0.1011,0.5122,2024
2024-06-16,STL @ CHC,CHC,STL,JAMESON TAILLON,MILES MIKOLAS,0.3144,0.3338,0.5899,,0.0,,3.0,0.0,-130.0,110.0,,1.0,2.0,0.0247,0.5652,2024
2024-06-16,NYY @ BOS,BOS,NYY,KUTTER CRAWFORD,MARCUS STROMAN,0.3073,0.3425,0.6106,HOME -1.5 **,1.0,1.0,12.0,1.0,125.0,-149.0,,9.0,3.0,0.1662,0.4444,2024
2024-06-16,PHI @ BAL,BAL,PHI,CORBIN BURNES,ZACK WHEELER,0.2873,0.2625,0.4833,AWAY +1.5 *,1.0,0.0,11.0,1.0,-135.0,114.0,,8.0,3.0,-0.0911,0.5745,2024
2024-06-16,CWS @ AZ,AZ,CWS,JORDAN MONTGOMERY,DREW THORPE,0.3502,0.3363,0.5295,,1.0,,17.0,1.0,,,,12.0,5.0,,,2024
2024-06-17,BOS @ TOR,TOR,BOS,YUSEI KIKUCHI,NICK PIVETTA,0.3014,0.2916,0.5188,,0.0,,10.0,0.0,-125.0,104.0,,3.0,7.0,-0.0368,0.5556,2024
2024-06-17,NYM @ TEX,TEX,NYM,JON GRAY,DAVID PETERSON,0.3323,0.333,0.5355,,0.0,,16.0,0.0,-141.0,120.0,,2.0,14.0,-0.0496,0.5851,2024
2024-06-17,CIN @ PIT,PIT,CIN,PAUL SKENES,CARSON SPIERS,0.2499,0.3403,0.75,HOME -1.5 **,1.0,1.0,5.0,1.0,-185.0,154.0,,4.0,1.0,0.1009,0.6491,2024
2024-06-17,SD @ PHI,PHI,SD,CRISTOPHER SANCHEZ,RANDY VASQUEZ,0.2979,0.3709,0.7235,HOME -1.5 *,1.0,1.0,11.0,1.0,-204.0,170.0,,9.0,2.0,0.0525,0.6711,2024
2024-06-17,STL @ MIA,MIA,STL,BRAXTON GARRETT,SONNY GRAY,0.3274,0.2998,0.4739,,0.0,,13.0,0.0,135.0,-159.0,,6.0,7.0,0.0484,0.4255,2024
2024-06-17,MIL @ LAA,LAA,MIL,ZACH PLESAC,CARLOS RODRIGUEZ,0.4213,0.3813,0.4344,,1.0,,8.0,1.0,120.0,-141.0,,5.0,3.0,-0.0202,0.4545,2024
2024-06-17,LAD @ COL,COL,LAD,CAL QUANTRILL,JAMES PAXTON,0.3548,0.3386,0.4807,HOME -1.5 *,0.0,0.0,14.0,0.0,140.0,-164.0,,5.0,9.0,0.064,0.4167,2024
2024-06-17,SF @ CHC,CHC,SF,JAVIER ASSAD,JORDAN HICKS,0.3438,0.3382,0.531,,0.0,,13.0,0.0,-115.0,-105.0,,6.0,7.0,-0.0039,0.5349,2024
2024-06-17,DET @ ATL,ATL,DET,MAX FRIED,REESE OLSON,0.3041,0.2989,0.5386,AWAY +1.5 **,0.0,1.0,3.0,1.0,-208.0,175.0,,2.0,1.0,-0.1367,0.6753,2024
2024-06-18,AZ @ WSH,WSH,AZ,JAKE IRVIN,SLADE CECCONI,0.3234,0.3302,0.5441,,0.0,,5.0,0.0,,,,0.0,5.0,,,2024
2024-06-18,BOS @ TOR,TOR,BOS,CHRIS BASSITT,TANNER HOUCK,0.3303,0.3181,0.5101,,0.0,,7.0,0.0,114.0,-135.0,,3.0,4.0,0.0428,0.4673,2024
2024-06-18,NYM @ TEX,TEX,NYM,MICHAEL LORENZEN,LUIS SEVERINO,0.3323,0.3069,0.4689,,0.0,,13.0,0.0,110.0,-130.0,,6.0,7.0,-0.0073,0.4762,2024
2024-06-18,CIN @ PIT,PIT,CIN,BAILEY FALTER,NICK LODOLO,0.3402,0.3009,0.4448,,0.0,,3.0,0.0,104.0,-125.0,,1.0,2.0,-0.0454,0.4902,2024
2024-06-18,KC @ ATH,ATH,KC,HOGAN HARRIS,ALEC MARSH,0.347,0.3432,0.5341,,1.0,,12.0,1.0,,,,7.0,5.0,,,2024
2024-06-18,BAL @ NYY,NYY,BAL,NESTOR CORTES,ALBERT SUAREZ,0.2979,0.3159,0.6021,,1.0,,6.0,1.0,-141.0,120.0,,4.0,2.0,0.017,0.5851,2024
2024-06-18,TB @ MIN,MIN,TB,PABLO LOPEZ,AARON CIVALE,0.302,0.3146,0.5825,AWAY +1.5 *,0.0,1.0,13.0,1.0,-185.0,154.0,,7.0,6.0,-0.0667,0.6491,2024
2024-06-18,STL @ MIA,MIA,STL,RODDERY MUNOZ,LANCE LYNN,0.3933,0.3417,0.4057,AWAY +1.5 *,0.0,1.0,17.0,1.0,114.0,-135.0,,9.0,8.0,-0.0615,0.4673,2024
2024-06-18,MIL @ LAA,LAA,MIL,GRIFFIN CANNING,TOBIAS MYERS,0.3384,0.3173,0.4818,,0.0,,9.0,0.0,129.0,-154.0,,3.0,6.0,0.0451,0.4367,2024
2024-06-18,LAD @ COL,COL,LAD,AUSTIN GOMBER,WALKER BUEHLER,0.3504,0.3362,0.4836,HOME -1.5 *,0.0,0.0,20.0,0.0,154.0,-185.0,,9.0,11.0,0.0899,0.3937,2024
2024-06-18,SEA @ CLE,CLE,SEA,TRISTON MCKENZIE,BRYCE MILLER,0.3599,0.3012,0.385,AWAY +1.5 **,0.0,1.0,13.0,0.0,-141.0,120.0,,5.0,8.0,-0.2001,0.5851,2024
2024-06-18,HOU @ CWS,CWS,HOU,JONATHAN CANNON,FRAMBER VALDEZ,0.3281,0.2933,0.4315,,1.0,,2.0,1.0,150.0,-179.0,,2.0,0.0,0.0315,0.4,2024
2024-06-18,SF @ CHC,CHC,SF,JUSTIN STEELE,LOGAN WEBB,0.2649,0.3256,0.6925,HOME -1.5 **,1.0,1.0,7.0,1.0,-115.0,-105.0,,5.0,2.0,0.1576,0.5349,2024
2024-06-18,DET @ ATL,ATL,DET,SPENCER SCHWELLENBACH,CASEY MIZE,0.2913,0.3381,0.6643,,0.0,,3.0,1.0,-164.0,140.0,,2.0,1.0,0.0431,0.6212,2024
2024-06-19,AZ @ WSH,WSH,AZ,PATRICK CORBIN,BRANDON PFAADT,0.3595,0.3031,0.3858,,1.0,,4.0,1.0,,,,3.0,1.0,,,2024
2024-06-19,BOS @ TOR,TOR,BOS,KEVIN GAUSMAN,BRAYAN BELLO,0.3365,0.3305,0.5257,AWAY +1.5 *,0.0,1.0,10.0,0.0,-141.0,120.0,,3.0,7.0,-0.0593,0.5851,2024
2024-06-19,NYM @ TEX,TEX,NYM,ANDREW HEANEY,SEAN MANAEA,0.328,0.3041,0.4676,,1.0,,8.0,1.0,-105.0,-115.0,,5.0,3.0,-0.0446,0.5122,2024
2024-06-19,CIN @ PIT,PIT,CIN,MITCH KELLER,HUNTER GREENE,0.3216,0.2755,0.4276,AWAY +1.5 **,0.0,1.0,1.0,1.0,-130.0,110.0,,1.0,0.0,-0.1376,0.5652,2024
2024-06-19,SD @ PHI,PHI,SD,RANGER SUAREZ,MATT WALDRON,0.2999,0.3164,0.5819,AWAY +1.5 *,0.0,1.0,7.0,0.0,-189.0,160.0,,2.0,5.0,-0.0721,0.654,2024
2024-06-19,KC @ ATH,ATH,KC,LUIS MEDINA,COLE RAGANS,0.3353,0.2797,0.393,,1.0,,6.0,1.0,,,,5.0,1.0,,,2024
2024-06-19,BAL @ NYY,NYY,BAL,GERRIT COLE,CADE POVICH,0.2997,0.316,0.5823,,0.0,,13.0,0.0,-149.0,125.0,,6.0,7.0,-0.0161,0.5984,2024
2024-06-19,TB @ MIN,MIN,TB,JOE RYAN,TAJ BRADLEY,0.2684,0.3176,0.6739,,0.0,,5.0,0.0,-169.0,145.0,,2.0,3.0,0.0457,0.6283,2024
2024-06-19,STL @ MIA,MIA,STL,YONNY CHIRINOS,MATTHEW LIBERATORE,0.3354,0.3195,0.4846,,0.0,,7.0,1.0,129.0,-154.0,,4.0,3.0,0.0479,0.4367,2024
2024-06-19,MIL @ LAA,LAA,MIL,TYLER ANDERSON,FREDDY PERALTA,0.3258,0.3062,0.4919,HOME -1.5 **,0.0,0.0,2.0,0.0,160.0,-189.0,,0.0,2.0,0.1073,0.3846,2024
2024-06-19,LAD @ COL,COL,LAD,RYAN FELTNER,BOBBY MILLER,0.3259,0.3958,0.6977,HOME -1.5 **,0.0,0.0,13.0,1.0,170.0,-204.0,,7.0,6.0,0.3273,0.3704,2024
2024-06-19,SEA @ CLE,CLE,SEA,TANNER BIBEE,BRYAN WOO,0.3035,0.2626,0.4295,AWAY +1.5 **,1.0,0.0,8.0,1.0,-154.0,129.0,,8.0,0.0,-0.1768,0.6063,2024
2024-06-19,HOU @ CWS,CWS,HOU,GARRETT CROCHET,HUNTER BROWN,0.2665,0.2862,0.5749,HOME -1.5 *,0.0,0.0,5.0,0.0,100.0,-120.0,,1.0,4.0,0.0749,0.5,2024
2024-06-19,SF @ CHC,CHC,SF,KYLE HENDRICKS,ERIK MILLER,0.3385,0.2797,0.3925,AWAY +1.5 **,0.0,1.0,11.0,1.0,-115.0,-105.0,,6.0,5.0,-0.1423,0.5349,2024
2024-06-19,DET @ ATL,ATL,DET,REYNALDO LOPEZ,TARIK SKUBAL,0.3105,0.2573,0.4194,AWAY +1.5 **,1.0,0.0,7.0,1.0,-135.0,114.0,,7.0,0.0,-0.1551,0.5745,2024
2024-06-20,AZ @ WSH,WSH,AZ,MACKENZIE GORE,RYNE NELSON,0.3173,0.3163,0.5242,,0.0,,7.0,0.0,,,,2.0,5.0,,,2024
2024-06-20,SF @ STL,STL,SF,ANDRE PALLANTE,KEATON WINN,0.2932,0.3613,0.7139,HOME -1.5 **,0.0,0.0,11.0,1.0,100.0,-120.0,,6.0,5.0,0.2139,0.5,2024
2024-06-20,MIL @ SD,SD,MIL,ADAM MAZUR,BRYSE WILSON,0.3659,0.3546,0.5227,,0.0,,13.0,1.0,-115.0,-105.0,,7.0,6.0,-0.0122,0.5349,2024
2024-06-20,KC @ ATH,ATH,KC,MITCH SPENCE,SETH LUGO,0.3182,0.3043,0.4979,,0.0,,5.0,0.0,,,,2.0,3.0,,,2024
2024-06-20,BAL @ NYY,NYY,BAL,LUIS GIL,COLE IRVIN,0.304,0.3659,0.6962,HOME -1.5 *,0.0,0.0,22.0,0.0,-169.0,145.0,,5.0,17.0,0.068,0.6283,2024
2024-06-20,TB @ MIN,MIN,TB,SIMEON WOODS RICHARDSON,ZACK LITTELL,0.3152,0.3261,0.5782,,0.0,,13.0,0.0,-141.0,120.0,,6.0,7.0,-0.0069,0.5851,2024
2024-06-20,LAD @ COL,COL,LAD,TY BLACH,GAVIN STONE,0.4022,0.3119,0.2934,AWAY +1.5 *,0.0,1.0,8.0,0.0,179.0,-222.0,,3.0,5.0,-0.0651,0.3584,2024
2024-06-20,SEA @ CLE,CLE,SEA,LOGAN ALLEN,LUIS CASTILLO,0.3688,0.3133,0.3954,AWAY +1.5 **,1.0,0.0,9.0,1.0,-125.0,104.0,,6.0,3.0,-0.1601,0.5556,2024
2024-06-20,HOU @ CWS,CWS,HOU,CHRIS FLEXEN,SPENCER ARRIGHETTI,0.3393,0.3142,0.4594,HOME -1.5 *,0.0,0.0,8.0,0.0,150.0,-179.0,,3.0,5.0,0.0594,0.4,2024
2024-06-21,KC @ TEX,TEX,KC,NATHAN EOVALDI,BRADY SINGER,0.3089,0.3359,0.6,,1.0,,8.0,1.0,-149.0,125.0,,6.0,2.0,0.0016,0.5984,2024
2024-06-21,MIL @ SD,SD,MIL,DYLAN CEASE,COLIN REA,0.2863,0.3423,0.6908,HOME -1.5 *,1.0,1.0,14.0,1.0,-164.0,140.0,,9.0,5.0,0.0696,0.6212,2024
2024-06-21,TB @ PIT,PIT,TB,CARMEN MLODZINSKI,RYAN PEPIOT,0.2878,0.2979,0.571,HOME -1.5 **,0.0,0.0,13.0,0.0,114.0,-135.0,,3.0,10.0,0.1037,0.4673,2024
2024-06-21,AZ @ PHI,PHI,AZ,TAIJUAN WALKER,JORDAN MONTGOMERY,0.3975,0.3502,0.4239,,0.0,,9.0,0.0,,,,4.0,5.0,,,2024
2024-06-21,MIN @ ATH,ATH,MIN,JOEY ESTES,CHRIS PADDACK,0.3279,0.3423,0.5708,,0.0,,11.0,1.0,,,,6.0,5.0,,,2024
2024-06-21,ATL @ NYY,NYY,ATL,CARLOS RODON,CHRIS SALE,0.316,0.2634,0.4088,AWAY +1.5 **,0.0,1.0,9.0,0.0,-110.0,-110.0,,1.0,8.0,-0.115,0.5238,2024
2024-06-21,SEA @ MIA,MIA,SEA,TREVOR ROGERS,GEORGE KIRBY,0.3488,0.2897,0.3909,,0.0,,5.0,1.0,145.0,-169.0,,3.0,2.0,-0.0173,0.4082,2024
2024-06-21,LAA @ LAD,LAD,LAA,LANDON KNACK,PATRICK SANDOVAL,0.313,0.3248,0.5888,AWAY +1.5 *,0.0,1.0,5.0,0.0,-179.0,150.0,,2.0,3.0,-0.0528,0.6416,2024
2024-06-21,BAL @ HOU,HOU,BAL,JAKE BLOSS,GRAYSON RODRIGUEZ,0.3638,0.3031,0.3859,AWAY +1.5 *,1.0,0.0,25.0,1.0,129.0,-154.0,,14.0,11.0,-0.0508,0.4367,2024
2024-06-21,CWS @ DET,DET,CWS,JACK FLAHERTY,ERICK FEDDE,0.2958,0.3089,0.5818,AWAY +1.5 *,0.0,1.0,3.0,1.0,-185.0,154.0,,2.0,1.0,-0.0673,0.6491,2024
2024-06-21,WSH @ COL,COL,WSH,DAKOTA HUDSON,DJ HERZ,0.3737,0.286,0.3168,AWAY +1.5 **,0.0,1.0,16.0,0.0,104.0,-125.0,,5.0,11.0,-0.1734,0.4902,2024
2024-06-21,TOR @ CLE,CLE,TOR,CARLOS CARRASCO,YARIEL RODRIGUEZ,0.3347,0.3095,0.4683,AWAY +1.5 *,1.0,0.0,8.0,1.0,-130.0,110.0,,7.0,1.0,-0.0969,0.5652,2024
2024-06-21,BOS @ CIN,CIN,BOS,ANDREW ABBOTT,KUTTER CRAWFORD,0.3118,0.3073,0.5257,,1.0,,7.0,1.0,-105.0,-115.0,,5.0,2.0,0.0135,0.5122,2024
2024-06-21,NYM @ CHC,CHC,NYM,SHOTA IMANAGA,JOSE QUINTANA,0.2885,0.3302,0.6305,,0.0,,12.0,0.0,-154.0,129.0,,1.0,11.0,0.0242,0.6063,2024
2024-06-22,KC @ TEX,TEX,KC,JON GRAY,MICHAEL WACHA,0.3323,0.3141,0.4871,AWAY +1.5 **,1.0,0.0,6.0,1.0,-149.0,125.0,,6.0,0.0,-0.1113,0.5984,2024
2024-06-22,SF @ STL,STL,SF,MILES MIKOLAS,JORDAN HICKS,0.3338,0.3382,0.5546,,1.0,,13.0,1.0,-120.0,100.0,,9.0,4.0,0.0091,0.5455,2024
2024-06-22,MIL @ SD,SD,MIL,RANDY VASQUEZ,CARLOS RODRIGUEZ,0.3709,0.3813,0.5768,HOME -1.5 *,1.0,1.0,10.0,1.0,100.0,-120.0,,6.0,4.0,0.0768,0.5,2024
2024-06-22,TB @ PIT,PIT,TB,JARED JONES,ZACH EFLIN,0.3122,0.3032,0.523,,0.0,,7.0,1.0,-115.0,-105.0,,4.0,3.0,-0.0119,0.5349,2024
2024-06-22,AZ @ PHI,PHI,AZ,ZACK WHEELER,TOMMY HENRY,0.2625,0.3854,0.75,,1.0,,13.0,1.0,,,,12.0,1.0,,,2024
2024-06-22,MIN @ ATH,ATH,MIN,JP SEARS,BAILEY OBER,0.3277,0.2841,0.4291,,0.0,,12.0,0.0,,,,2.0,10.0,,,2024
2024-06-22,ATL @ NYY,NYY,ATL,MARCUS STROMAN,CHARLIE MORTON,0.3425,0.3313,0.5255,,1.0,,11.0,1.0,-135.0,114.0,,8.0,3.0,-0.049,0.5745,2024
2024-06-22,SEA @ MIA,MIA,SEA,SHAUN ANDERSON,LOGAN GILBERT,0.3881,0.2763,0.2569,AWAY +1.5 **,0.0,1.0,9.0,0.0,150.0,-179.0,,0.0,9.0,-0.1431,0.4,2024
2024-06-22,LAA @ LAD,LAD,LAA,TYLER GLASNOW,ZACH PLESAC,0.2573,0.4213,0.75,AWAY +1.5 *,1.0,0.0,9.0,1.0,-400.0,320.0,,7.0,2.0,-0.05,0.8,2024
2024-06-22,BAL @ HOU,HOU,BAL,RONEL BLANCO,CORBIN BURNES,0.3111,0.2873,0.4781,,1.0,,6.0,1.0,125.0,-149.0,,5.0,1.0,0.0336,0.4444,2024
2024-06-22,CWS @ DET,DET,CWS,KENTA MAEDA,DREW THORPE,0.3255,0.3363,0.5759,AWAY +1.5 *,0.0,1.0,6.0,0.0,-169.0,145.0,,1.0,5.0,-0.0524,0.6283,2024
2024-06-22,WSH @ COL,COL,WSH,CAL QUANTRILL,MITCHELL PARKER,0.3548,0.3257,0.4631,AWAY +1.5 *,0.0,1.0,15.0,1.0,-110.0,-110.0,,8.0,7.0,-0.0607,0.5238,2024
2024-06-22,TOR @ CLE,CLE,TOR,BEN LIVELY,JOSE BERRIOS,0.3144,0.3362,0.5855,,1.0,,9.0,1.0,-141.0,120.0,,6.0,3.0,0.0005,0.5851,2024
2024-06-22,BOS @ CIN,CIN,BOS,FRANKIE MONTAS,NICK PIVETTA,0.3362,0.2916,0.4233,AWAY +1.5 *,0.0,1.0,7.0,0.0,100.0,-120.0,,3.0,4.0,-0.0767,0.5,2024
2024-06-22,NYM @ CHC,CHC,NYM,JAMESON TAILLON,TYLOR MEGILL,0.3144,0.318,0.5476,HOME -1.5 *,1.0,1.0,9.0,1.0,110.0,-130.0,,8.0,1.0,0.0714,0.4762,2024
2024-06-23,KC @ TEX,TEX,KC,MAX SCHERZER,ALEC MARSH,0.3069,0.3432,0.6232,,1.0,,4.0,1.0,-159.0,135.0,,4.0,0.0,0.0093,0.6139,2024
2024-06-23,SF @ STL,STL,SF,SONNY GRAY,LOGAN WEBB,0.2998,0.3256,0.6084,HOME -1.5 *,1.0,1.0,8.0,1.0,-125.0,104.0,,5.0,3.0,0.0528,0.5556,2024
2024-06-23,TB @ PIT,PIT,TB,PAUL SKENES,AARON CIVALE,0.2499,0.3146,0.7073,HOME -1.5 *,0.0,0.0,4.0,0.0,-164.0,140.0,,1.0,3.0,0.086,0.6212,2024
2024-06-23,AZ @ PHI,PHI,AZ,CRISTOPHER SANCHEZ,SLADE CECCONI,0.2979,0.3302,0.6145,,1.0,,5.0,1.0,,,,4.0,1.0,,,2024
2024-06-23,MIN @ ATH,ATH,MIN,HOGAN HARRIS,PABLO LOPEZ,0.347,0.302,0.4254,,0.0,,3.0,0.0,,,,0.0,3.0,,,2024
2024-06-23,ATL @ NYY,NYY,ATL,NESTOR CORTES,MAX FRIED,0.2979,0.3041,0.5559,,0.0,,4.0,0.0,-120.0,100.0,,1.0,3.0,0.0104,0.5455,2024
2024-06-23,SEA @ MIA,MIA,SEA,KYLE TYLER,BRYCE MILLER,0.3791,0.3012,0.3416,AWAY +1.5 *,1.0,0.0,10.0,1.0,129.0,-154.0,,6.0,4.0,-0.0951,0.4367,2024
2024-06-23,BAL @ HOU,HOU,BAL,FRAMBER VALDEZ,ALBERT SUAREZ,0.2933,0.3159,0.6017,HOME -1.5 *,1.0,1.0,9.0,1.0,-110.0,-110.0,,8.0,1.0,0.0779,0.5238,2024
2024-06-23,CWS @ DET,DET,CWS,REESE OLSON,JONATHAN CANNON,0.2989,0.3281,0.6221,,1.0,,13.0,1.0,-189.0,160.0,,11.0,2.0,-0.0319,0.654,2024
2024-06-23,WSH @ COL,COL,WSH,KYLE FREELAND,JAKE IRVIN,0.345,0.3234,0.4848,,0.0,,3.0,0.0,110.0,-130.0,,1.0,2.0,0.0086,0.4762,2024
2024-06-23,TOR @ CLE,CLE,TOR,TRISTON MCKENZIE,YUSEI KIKUCHI,0.3599,0.3014,0.391,AWAY +1.5 **,0.0,1.0,11.0,1.0,-115.0,-105.0,,6.0,5.0,-0.1439,0.5349,2024
2024-06-23,BOS @ CIN,CIN,BOS,NICK LODOLO,ZACK KELLY,0.3009,0.3194,0.5833,,0.0,,11.0,0.0,-164.0,140.0,,4.0,7.0,-0.0379,0.6212,2024
2024-06-23,NYM @ CHC,CHC,NYM,JAVIER ASSAD,LUIS SEVERINO,0.3438,0.3069,0.4461,AWAY +1.5 *,0.0,1.0,7.0,0.0,-110.0,-110.0,,2.0,5.0,-0.0777,0.5238,2024
2024-06-24,SEA @ TB,TB,SEA,TAJ BRADLEY,BRYAN WOO,0.3176,0.2626,0.3944,AWAY +1.5 **,0.0,1.0,7.0,1.0,-115.0,-105.0,,4.0,3.0,-0.1405,0.5349,2024
2024-06-24,ATL @ STL,STL,ATL,LANCE LYNN,SPENCER SCHWELLENBACH,0.3417,0.2913,0.4114,AWAY +1.5 *,0.0,1.0,7.0,1.0,110.0,-130.0,,4.0,3.0,-0.0648,0.4762,2024
2024-06-24,CHC @ SF,SF,CHC,ERIK MILLER,JUSTIN STEELE,0.2797,0.2649,0.5079,,0.0,,9.0,1.0,-105.0,-115.0,,5.0,4.0,-0.0043,0.5122,2024
2024-06-24,WSH @ SD,SD,WSH,MATT WALDRON,PATRICK CORBIN,0.3164,0.3595,0.6539,,0.0,,13.0,1.0,-189.0,160.0,,7.0,6.0,-0.0001,0.654,2024
2024-06-24,TEX @ MIL,MIL,TEX,FREDDY PERALTA,MICHAEL LORENZEN,0.3062,0.3323,0.609,,1.0,,9.0,1.0,-179.0,150.0,,6.0,3.0,-0.0326,0.6416,2024
2024-06-24,ATH @ LAA,LAA,ATH,GRIFFIN CANNING,LUIS MEDINA,0.3384,0.3353,0.5304,,1.0,,6.0,1.0,,,,5.0,1.0,,,2024
2024-06-24,MIA @ KC,KC,MIA,COLE RAGANS,RODDERY MUNOZ,0.2797,0.3933,0.75,,1.0,,5.0,1.0,-263.0,210.0,,4.0,1.0,0.0255,0.7245,2024
2024-06-24,PHI @ DET,DET,PHI,CASEY MIZE,AARON NOLA,0.3381,0.3042,0.4494,,0.0,,9.0,0.0,150.0,-179.0,,1.0,8.0,0.0494,0.4,2024
2024-06-24,PIT @ CIN,CIN,PIT,CARSON SPIERS,BAILEY FALTER,0.3403,0.3402,0.5352,,1.0,,16.0,1.0,-141.0,120.0,,11.0,5.0,-0.0498,0.5851,2024
2024-06-24,LAD @ CWS,CWS,LAD,GARRETT CROCHET,JAMES PAXTON,0.2665,0.3386,0.6901,HOME -1.5 **,0.0,0.0,3.0,0.0,-105.0,-115.0,,0.0,3.0,0.1779,0.5122,2024
